Date,Open,High,Low,Close,Adj Close,Volume
2016-07-11,245.64,247.42,245.44,246.99,246.99,63842
2016-07-12,247.36,248.35,246.62,247.14,247.14,72907
2016-07-13,249.44,250.26,247.74,249.25,249.25,78644
2016-07-14,248.95,249.96,248.36,249.8,249.8,67346
2016-07-15,250.61,251.72,249.99,251.02,251.02,75735
2016-07-18,251.08,251.65,250.31,251.52,251.52,55902
2016-07-19,251.64,251.76,250.08,250.97,250.97,62163
2016-07-20,250.37,250.66,249.08,250.66,250.66,60017
2016-07-21,251.11,251.36,249.72,250.44,250.44,63663
2016-07-22,249.43,250.7,248.97,250.04,250.04,55603
2016-07-25,250.4,251.49,249.69,250.65,250.65,68796
2016-07-26,250.19,252.76,249.9,252.72,252.72,73285
2016-07-27,252.63,253.2,252.13,252.73,252.73,78388
2016-07-28,253.27,253.34,251.0,251.86,251.86,74226
2016-07-29,252.24,253.37,251.48,251.48,251.48,87035
2016-08-01,252.91,254.02,252.81,253.81,253.81,91146
2016-08-02,252.8,253.14,251.76,251.93,251.93,61749
2016-08-03,250.56,250.56,248.6,248.65,248.65,74698
2016-08-04,250.22,250.34,248.65,249.24,249.24,54041
2016-08-05,250.21,252.4,249.96,252.36,252.36,62003
2016-08-08,253.34,254.18,252.51,254.11,254.11,64329
2016-08-09,254.38,256.24,254.19,255.85,255.85,60354
2016-08-10,255.68,256.31,255.06,255.43,255.43,66935
2016-08-11,255.14,256.18,254.24,256.18,256.18,93471
2016-08-12,256.86,257.88,255.7,256.17,256.17,74918
2016-08-16,256.95,258.13,256.12,256.15,256.15,68324
2016-08-17,255.82,256.32,254.6,256.04,256.04,63810
2016-08-18,256.62,258.23,255.8,258.11,258.11,64012
2016-08-19,258.42,258.84,257.54,258.69,258.69,72796
2016-08-22,258.54,258.63,256.92,257.27,257.27,62921
2016-08-23,257.57,258.63,257.09,258.42,258.42,65706
2016-08-24,258.4,258.65,256.54,257.3,257.3,54461
2016-08-25,256.78,257.76,256.0,257.26,257.26,58803
2016-08-26,256.17,256.76,255.02,256.23,256.23,68304
2016-08-29,254.93,256.66,254.45,256.49,256.49,62755
2016-08-30,257.27,258.93,257.0,257.49,257.49,56516
2016-08-31,257.21,257.49,255.9,256.87,256.87,66352
2016-09-01,254.95,256.13,253.86,256.03,256.03,56098
2016-09-02,256.16,256.73,255.57,256.5,256.5,49266
2016-09-05,257.85,259.74,257.63,259.64,259.64,54167
2016-09-06,259.39,261.16,259.26,260.93,260.93,49969
2016-09-07,261.15,262.1,260.31,260.31,260.31,68749
2016-09-08,260.72,261.48,259.41,260.86,260.86,79382
2016-09-09,258.68,258.94,256.21,257.31,257.31,70053
2016-09-12,252.37,253.43,250.53,250.53,250.53,66332
2016-09-13,253.39,253.55,251.66,251.77,251.77,74548
2016-09-19,251.51,254.54,251.38,253.93,253.93,59750
2016-09-20,253.86,255.23,253.33,255.09,255.09,54626
2016-09-21,254.65,256.55,254.56,256.52,256.52,51982
2016-09-22,258.46,259.99,258.13,258.34,258.34,59904
