Date,Open,High,Low,Close,Adj Close,Volume
2014-05-29,155821,157022,153818,154619,154619,106209
2014-05-30,155019,156822,151815,151815,151815,113376
2014-06-02,152015,153417,151414,152616,152616,50439
2014-06-03,151815,152416,148610,151214,151214,112910
2014-06-05,155019,155220,148410,148811,148811,106172
2014-06-09,151615,155019,150613,153818,153818,134714
2014-06-10,153417,157823,151615,156822,156822,145162
2014-06-11,157823,160227,156221,157423,157423,149648
2014-06-12,158825,160828,157823,159226,159226,118596
2014-06-13,158825,158825,156221,157223,157223,57578
2014-06-16,155821,159025,154619,159026,159026,54346
2014-06-17,159025,159025,155620,156222,156222,74952
2014-06-18,155220,156021,152816,155220,155220,74605
2014-06-19,156021,157623,154018,155621,155621,74778
2014-06-20,155220,157623,155220,157624,157624,99910
2014-06-23,158625,165434,157623,165435,165435,211054
2014-06-24,164633,166836,164232,165234,165234,112720
2014-06-25,165835,168238,163632,164634,164634,60800
2014-06-26,165234,170241,165234,170041,170041,122850
2014-06-27,168238,169039,165835,166636,166636,74199
2014-06-30,168639,168639,165034,167237,167237,74129
2014-07-01,165835,170041,165034,169040,169040,60261
2014-07-02,170842,173245,168839,169641,169641,86204
2014-07-03,168238,168238,165634,166236,166236,96000
2014-07-04,167237,167637,162230,164033,164033,115476
2014-07-07,164232,166436,163431,166436,166436,39327
2014-07-08,166436,166636,163231,166436,166436,55028
2014-07-09,163231,164232,160828,161229,161229,100753
2014-07-10,162630,163832,161228,161629,161629,56395
2014-07-11,160026,161629,157823,158825,158825,81023
2014-07-14,159426,162430,158825,161830,161830,52160
2014-07-15,163031,165835,162630,165635,165635,77728
2014-07-16,168839,168839,159225,160027,160027,199405
2014-07-17,160427,161228,156221,156622,156622,181944
2014-07-18,156221,157223,152416,156822,156822,146542
2014-07-21,158625,158825,152816,153418,153418,145569
2014-07-22,154218,156822,153617,156822,156822,82320
2014-07-23,156822,157623,150813,152016,152016,189601
2014-07-24,151214,153818,150213,151014,151014,162223
2014-07-25,151815,154018,151014,151615,151615,140486
2014-07-28,152015,153617,151615,153017,153017,97017
2014-07-29,151815,152215,146007,147009,147009,202253
2014-07-30,149211,156021,146808,154018,154018,261185
2014-07-31,156021,157223,147609,150013,150013,311071
2014-08-01,147809,155220,147409,153017,153017,146637
2014-08-04,154819,157022,154218,156822,156822,118708
2014-08-05,157823,158024,150813,152616,152616,148673
2014-08-06,152215,152215,149411,151615,151615,97729
2014-08-07,150813,151615,147409,149212,149212,85897
2014-08-08,151214,154218,150413,154018,154018,142744
2014-08-11,156221,156221,151214,152216,152216,75513
2014-08-12,153617,156622,152616,154419,154419,115761
2014-08-13,154419,160427,154218,160227,160227,205384
2014-08-14,160227,161228,157223,159026,159026,91178
2014-08-18,160227,160828,158024,159026,159026,75004
2014-08-19,161028,162430,159025,160227,160227,95305
2014-08-20,161028,161629,157022,158024,158024,77670
2014-08-21,156221,156822,151815,152016,152016,129827
2014-08-22,152015,155620,152015,155020,155020,48959
2014-08-25,156221,156822,154018,155621,155621,46589
2014-08-26,157022,157423,154619,156021,156021,52850
2014-08-27,155620,159426,154619,156222,156222,70426
2014-08-28,156221,156822,153217,153217,153217,64869
2014-08-29,154018,155821,153017,153818,153818,69184
2014-09-01,153818,155420,152816,153217,153217,26696
2014-09-02,152816,154419,152416,152817,152817,51547
2014-09-03,152816,153217,150213,150213,150213,86429
2014-09-04,150213,151214,149411,150213,150213,86155
2014-09-05,150213,151014,144004,145206,145206,155529
2014-09-11,144204,144805,139798,139999,139999,266115
2014-09-12,141200,145806,140599,141801,141801,179026
2014-09-15,141400,144204,141200,142202,142202,63734
2014-09-16,142201,147008,141801,145607,145607,118741
2014-09-17,150012,150213,147409,148811,148811,104565
2014-09-18,160427,161228,153417,158224,158224,417288
2014-09-19,157423,160227,156822,158625,158625,144178
2014-09-22,157223,159426,153217,158224,158224,150178
2014-09-23,154018,167036,153617,167037,167037,347351
2014-09-24,165034,168639,163632,166837,166837,220027
2014-09-25,165835,167036,161829,161830,161830,131697
2014-09-26,160227,165835,159826,164433,164433,100326
2014-09-29,164433,170241,163231,166236,166236,156267
2014-09-30,162830,164032,161228,161629,161629,515075
2014-10-01,160828,164232,156822,161028,161028,144274
2014-10-02,158625,163031,158424,158625,158625,104218
2014-10-06,158825,160027,155220,156021,156021,102026
2014-10-07,156021,157823,152816,154219,154219,74280
2014-10-08,154018,158024,153818,157023,157023,99421
2014-10-10,154819,155420,147208,148210,148210,205304
2014-10-13,148009,154218,144805,151415,151415,143556
2014-10-14,151414,152015,147208,151815,151815,133571
2014-10-15,151615,156622,149812,156622,156622,113563
2014-10-16,153217,159225,153217,157223,157223,115895
2014-10-17,157223,159826,153417,153418,153418,73099
2014-10-20,154419,159025,153417,157023,157023,48156
2014-10-21,156221,160227,155420,159426,159426,72054
2014-10-22,160026,162630,158825,159827,159827,94322
2014-10-23,160227,161829,157423,159026,159026,57991
2014-10-24,159025,159826,153617,156222,156222,50995
2014-10-27,156421,157223,154819,155621,155621,46736
2014-10-28,156622,161428,155220,161028,161028,63796
2014-10-29,162430,162430,154819,155821,155821,120100
2014-10-30,156221,158024,147409,150213,150213,254595
2014-10-31,151214,152215,149612,151014,151014,140379
2014-11-03,149211,152015,149011,150013,150013,115640
2014-11-04,150012,152015,148410,150413,150413,124990
2014-11-05,151815,153617,149411,153217,153217,92243
2014-11-06,153417,153417,148610,149412,149412,91563
2014-11-07,148210,150213,146407,148811,148811,103613
2014-11-10,147609,150213,147609,148811,148811,87479
2014-11-11,148210,150413,148009,148611,148611,117817
2014-11-12,150213,151815,147809,150013,150013,128975
2014-11-13,149211,153217,149211,152817,152817,97441
2014-11-14,152616,155019,151014,152416,152416,71797
2014-11-17,151014,152616,150213,152416,152416,68779
2014-11-18,152416,157823,152015,156422,156422,98698
2014-11-19,158024,158224,156221,157624,157624,104763
2014-11-20,156622,158424,156622,158024,158024,53442
2014-11-21,157423,157823,152816,152817,152817,79582
2014-11-24,153417,154218,148610,150213,150213,156481
2014-11-25,150413,152616,150213,150814,150814,73558
2014-11-26,150012,151815,150012,150814,150814,44541
2014-11-27,150213,151414,148410,149212,149212,91984
2014-11-28,148610,151815,148610,151415,151415,37003
2014-12-01,149411,151815,146207,147810,147810,107284
2014-12-02,148410,148610,146007,146808,146808,58226
2014-12-03,146007,147609,145806,147009,147009,47945
2014-12-04,146607,147809,146207,147409,147409,95206
2014-12-05,147409,147609,146407,147409,147409,72699
2014-12-08,146607,147409,146207,146207,146207,55735
2014-12-09,146407,147409,145406,145406,145406,75223
2014-12-10,146207,146607,140399,142402,142402,99553
2014-12-11,140599,142802,140599,141000,141000,75232
2014-12-12,142802,144204,140799,142803,142803,88672
2014-12-15,141200,145806,140599,144605,144605,49522
2014-12-16,144805,147208,144004,146007,146007,68565
2014-12-17,148009,148009,144404,146007,146007,69486
2014-12-18,147809,147809,142802,144004,144004,63678
2014-12-19,144605,148210,144204,148210,148210,87071
2014-12-22,148811,149211,146407,149212,149212,45345
2014-12-23,150012,150413,148210,149212,149212,37646
2014-12-24,148811,149411,146207,148411,148411,49504
2014-12-26,146808,149411,146407,147409,147409,40835
2014-12-29,145806,147008,144404,144805,144805,37568
2014-12-30,143603,144605,141801,142602,142602,85390
2015-01-02,142802,146808,142602,146408,146408,64225
2015-01-05,145406,150213,144404,150013,150013,112572
2015-01-06,148410,151014,147208,148811,148811,92315
2015-01-07,150012,150012,146207,146608,146608,51987
2015-01-08,146007,149211,146007,149011,149011,56392
2015-01-09,152015,152015,148610,150614,150614,73987
2015-01-12,149411,152215,149411,150213,150213,36733
2015-01-13,150613,151214,147809,148210,148210,48928
2015-01-14,147208,149211,146607,148010,148010,63850
2015-01-15,149812,155821,148410,155621,155621,187236
2015-01-16,156021,156221,151615,155621,155621,116659
2015-01-19,156221,157022,154819,155420,155420,91305
2015-01-20,156221,159626,156221,158224,158224,101343
2015-01-21,156622,158024,153818,156222,156222,71564
2015-01-22,156822,158024,152616,153217,153217,83439
2015-01-23,155220,156221,152215,156222,156222,99297
2015-01-26,155220,156021,153818,154419,154419,69003
2015-01-27,155019,155220,152416,153017,153017,84489
2015-01-28,152215,156221,152215,155621,155621,123220
2015-01-29,152215,152616,146407,147409,147409,278475
2015-01-30,145205,146207,142401,143403,143403,300061
2015-02-02,143403,144805,141600,142402,142402,112994
2015-02-03,142401,143603,141200,142602,142602,121641
2015-02-04,143403,145606,143203,145206,145206,131353
2015-02-05,144605,145205,142201,142602,142602,77889
2015-02-06,142402,144404,141801,143203,143203,76000
2015-02-09,143203,143203,136193,136393,136393,214231
2015-02-10,134190,135792,127981,129784,129784,370269
2015-02-11,132187,135592,130785,134791,134791,192828
2015-02-12,136193,136193,131386,136193,136193,114927
2015-02-13,135191,138596,133389,133790,133790,99818
2015-02-16,133389,135392,133188,133990,133990,55533
2015-02-17,133389,135191,133389,134391,134391,35224
2015-02-23,133789,134590,126579,127982,127982,291781
2015-02-24,127580,129583,127180,127581,127581,142951
2015-02-25,127981,128982,126779,128382,128382,146624
2015-02-26,127380,128382,125377,125378,125378,174743
2015-02-27,124776,133789,124776,132388,132388,266350
2015-03-02,132588,133589,128382,129384,129384,150448
2015-03-03,130785,131987,129383,130185,130185,104024
2015-03-04,129984,136593,127981,136193,136193,268490
2015-03-05,135992,140399,135191,137996,137996,168193
2015-03-06,138596,138997,134590,136193,136193,92392
2015-03-09,133990,134991,130585,130786,130786,128196
2015-03-10,130585,131987,128382,128382,128382,111598
2015-03-11,127981,129383,125978,125979,125979,174115
2015-03-12,126779,129183,125578,125578,125578,184540
2015-03-13,129183,130785,128181,130185,130185,157276
2015-03-16,130785,130785,127580,128783,128783,125723
2015-03-17,129984,132788,128982,132188,132188,121724
2015-03-18,131786,133389,130184,130986,130986,110917
2015-03-19,132387,132588,128382,128382,128382,120392
2015-03-20,128782,130985,128782,130986,130986,90524
2015-03-23,132187,136393,131586,136193,136193,166177
2015-03-24,137194,137194,133589,135192,135192,88051
2015-03-25,136994,137194,133990,134190,134190,74720
2015-03-26,134190,135191,132187,132388,132388,95061
2015-03-27,134390,134791,132588,134591,134591,101438
2015-03-30,137194,138596,134791,136393,136393,88928
2015-03-31,138196,138396,133990,134391,134391,90718
2015-04-01,134590,135191,132387,133589,133589,75195
2015-04-02,132988,133990,124977,128582,128582,481098
2015-04-03,127781,129984,126579,129584,129584,138584
2015-04-06,129784,130785,126980,127180,127180,91250
2015-04-07,128382,129183,127580,127982,127982,68519
2015-04-08,128782,129583,128181,129183,129183,121290
2015-04-09,129183,133990,128782,130786,130786,176334
2015-04-10,131186,132588,129583,130185,130185,119993
2015-04-13,129383,131186,128782,130585,130585,94748
2015-04-14,130585,133789,130384,133589,133589,126276
2015-04-15,133990,134590,133188,134391,134391,85277
2015-04-16,134991,135191,132588,134791,134791,96797
2015-04-17,135191,135592,133589,133990,133990,100653
2015-04-20,132387,134590,132387,133389,133389,87557
2015-04-21,133990,134190,130785,133990,133990,118397
2015-04-22,135992,135992,133990,134991,134991,142551
2015-04-23,136193,137194,133589,136594,136594,126074
2015-04-24,135792,137194,131987,133589,133589,109127
2015-04-27,134791,137795,133589,136994,136994,204139
2015-04-28,138196,138196,136593,137395,137395,133770
2015-04-29,136794,137995,134991,135993,135993,163567
2015-04-30,134190,136593,129583,130185,130185,319618
2015-05-04,128782,129984,120771,120771,120771,391501
2015-05-06,120370,123374,119369,122774,122774,296941
2015-05-07,122774,123575,120971,122374,122374,137775
2015-05-08,121772,124176,121772,121973,121973,88637
2015-05-11,122173,122974,120771,121372,121372,84927
2015-05-12,120170,122373,119769,121172,121172,89531
2015-05-13,120971,121372,120170,120972,120972,80931
2015-05-14,120370,122173,120370,121572,121572,61571
2015-05-15,122173,122573,121372,122173,122173,62315
2015-05-18,122974,124376,122573,123776,123776,103829
2015-05-19,124777,125778,123575,125378,125378,103452
2015-05-20,126980,126980,123174,123375,123375,67023
2015-05-21,121772,123174,119169,121572,121572,161664
2015-05-22,121572,125578,121572,125578,125578,80822
2015-05-26,127180,127380,123575,124376,124376,72668
2015-05-27,123775,123775,120370,121773,121773,119610
2015-05-28,122774,123575,121171,121172,121172,75639
2015-05-29,120971,125978,120971,121973,121973,156606
2015-06-01,122373,124376,121973,123575,123575,80518
2015-06-02,124576,124776,121772,122374,122374,71107
2015-06-03,124176,124176,120370,120371,120371,65980
2015-06-04,120571,121171,116164,116165,116165,175738
2015-06-05,113961,116765,113160,113161,113161,168778
2015-06-08,114362,118968,113761,117567,117567,116540
2015-06-09,118167,119169,115563,118168,118168,126185
2015-06-10,119970,119970,113761,113761,113761,89547
2015-06-11,115163,117967,113360,113361,113361,230670
2015-06-12,114963,120771,114762,120371,120371,247231
2015-06-15,121572,125778,121572,125578,125578,330737
2015-06-16,125778,126980,123374,125578,125578,157110
2015-06-17,124376,127580,124176,126179,126179,111569
2015-06-18,127781,127981,124576,124977,124977,73362
2015-06-19,125177,127180,123174,126980,126980,69782
2015-06-22,127781,128582,125177,126379,126379,42431
2015-06-23,127180,128181,125978,128182,128182,46207
2015-06-24,131586,131786,128982,129984,129984,94340
2015-06-25,130585,131386,128382,130786,130786,101920
2015-06-26,131386,134390,130184,131787,131787,134720
2015-06-29,130184,131386,128382,130385,130385,66527
2015-06-30,128982,129984,125578,126980,126980,117991
2015-07-01,125778,126379,120771,125778,125778,231947
2015-07-02,125978,125978,122774,123175,123175,136739
2015-07-03,124376,124977,121772,122774,122774,83435
2015-07-06,121171,124376,121171,123375,123375,72393
2015-07-07,125578,125578,122173,122774,122774,81664
2015-07-08,123174,127781,121973,123976,123976,135080
2015-07-09,122573,123174,118968,122173,122173,94778
2015-07-10,123775,123775,120771,122574,122574,56521
2015-07-13,122573,124376,121973,122974,122974,40453
2015-07-14,123375,123975,122173,122974,122974,43411
2015-07-15,122974,123174,121171,121172,121172,57546
2015-07-16,121171,124977,121171,121572,121572,101006
2015-07-17,123775,127781,122573,126580,126580,207536
2015-07-20,129583,131586,126980,127781,127781,122608
2015-07-21,129984,130585,128382,129984,129984,64432
2015-07-22,128782,128982,125978,127180,127180,89075
2015-07-23,126980,127180,123575,124577,124577,74172
2015-07-24,124176,125578,122774,125178,125178,77265
2015-07-27,125177,125177,121372,122374,122374,73090
2015-07-28,121973,122774,120370,122173,122173,84122
2015-07-29,121171,122173,120170,120571,120571,108588
2015-07-30,114562,114562,102144,103747,103747,743728
2015-07-31,101744,104948,101143,104749,104749,275526
2015-08-03,104147,105149,103546,104148,104148,125078
2015-08-04,104147,105549,103747,105349,105349,107729
2015-08-05,106350,106350,103747,105149,105149,115109
2015-08-06,105349,105549,103146,103347,103347,168144
2015-08-07,103146,103947,100142,100342,100342,254547
2015-08-10,101544,103146,100742,102345,102345,122165
2015-08-11,104348,106150,103346,104749,104749,118707
2015-08-12,104548,106951,103546,105750,105750,153266
2015-08-13,103346,105149,102545,103947,103947,117041
2015-08-17,102745,104147,102144,102145,102145,76310
2015-08-18,102545,105149,102345,104548,104548,94196
2015-08-19,103346,105549,103346,104949,104949,128122
2015-08-20,107151,107752,103947,104348,104348,100228
2015-08-21,105149,105349,101544,103347,103347,97576
2015-08-24,101343,103146,99240,100142,100142,124043
2015-08-25,99541,100542,96536,98440,98440,191766
2015-08-26,98139,100742,96937,97939,97939,209874
2015-08-27,99240,100542,97438,97638,97638,146915
2015-08-28,98439,99441,96236,97739,97739,191470
2015-08-31,97638,99240,94333,99241,99241,179390
2015-09-01,99240,100342,95134,95335,95335,137711
2015-09-02,94233,94834,92531,93332,93332,160619
2015-09-03,93332,96136,93332,94234,94234,158907
2015-09-04,94233,96436,93432,94033,94033,99010
2015-09-07,94734,95335,93332,95035,95035,86443
2015-09-08,95235,95735,91730,92431,92431,97346
2015-09-09,93532,100542,93532,100342,100342,167247
2015-09-10,98139,100542,98139,100142,100142,151685
2015-09-11,98740,99240,97237,97839,97839,97766
2015-09-14,98139,98239,93732,95335,95335,148250
2015-09-15,95134,96036,93732,94234,94234,123370
2015-09-16,94534,96436,93833,96437,96437,130713
2015-09-17,96937,103146,96837,102145,102145,226216
2015-09-18,103146,103747,99841,101945,101945,99472
2015-09-21,101944,101944,100041,100142,100142,49726
2015-09-22,101143,101744,99040,99341,99341,78927
2015-09-23,98439,103747,97838,101143,101143,198201
2015-09-24,102545,103346,100742,101344,101344,113153
2015-09-25,101544,102545,100041,101744,101744,44307
2015-09-30,103146,103146,100142,102746,102746,130548
2015-10-01,103747,109355,102745,109355,109355,200898
2015-10-02,110156,110356,107151,110156,110156,140588
2015-10-05,109955,112759,107552,108754,108754,107172
2015-10-06,109154,111758,108553,111358,111358,118545
2015-10-07,112359,112359,110156,111759,111759,110751
2015-10-08,113561,113961,109555,112359,112359,96144
2015-10-12,115363,116765,110156,114963,114963,166198
2015-10-13,115764,115964,113761,115964,115964,78797
2015-10-14,115563,115563,112359,112560,112560,79743
2015-10-15,112559,114762,112159,113962,113962,65926
2015-10-16,114963,117566,114362,117567,117567,96505
2015-10-19,117767,117767,114562,116966,116966,87213
2015-10-20,115764,117166,114762,115764,115764,76475
2015-10-21,116164,116164,114562,115163,115163,81612
2015-10-22,113961,114562,109555,109555,109555,124372
2015-10-23,110556,114963,110356,114362,114362,120825
2015-10-26,114963,116965,109755,112560,112560,148900
2015-10-27,109555,112960,109555,112960,112960,67455
2015-10-28,112359,115563,108553,115564,115564,117682
2015-10-29,120170,123575,117767,118568,118568,236647
2015-10-30,118568,121572,115363,120170,120170,191054
2015-11-02,120170,121572,119569,120771,120771,103645
2015-11-03,121572,123975,120170,123976,123976,116881
2015-11-04,125177,125778,123375,125378,125378,130717
2015-11-05,124776,127180,123975,125979,125979,74342
2015-11-06,124376,126379,124176,126179,126179,47733
2015-11-09,126779,127380,124977,126980,126980,69266
2015-11-10,126980,126980,121572,123776,123776,111953
2015-11-11,124176,126178,122774,125178,125178,72445
2015-11-12,124576,125778,123575,124176,124176,51223
2015-11-13,122373,123374,119970,121372,121372,79453
2015-11-16,118167,120571,117967,118568,118568,110336
2015-11-17,119369,121772,119369,119970,119970,72457
2015-11-18,119970,120971,118968,120170,120170,40143
2015-11-19,120370,121973,118968,121973,121973,58688
2015-11-20,123374,125978,122173,125578,125578,72507
2015-11-23,125578,125978,123375,124977,124977,57656
2015-11-24,125177,126779,123975,124376,124376,62079
2015-11-25,124176,126779,123375,126179,126179,60328
2015-11-26,126178,127180,124776,126780,126780,55020
2015-11-27,125578,129583,125578,126580,126580,63802
2015-11-30,126779,127380,124176,126379,126379,137122
2015-12-01,127180,129984,126579,129584,129584,60670
2015-12-02,128982,130384,127380,127982,127982,74574
2015-12-03,129784,129984,125578,126780,126780,46391
2015-12-04,125778,126178,122774,125178,125178,78208
2015-12-07,125578,126980,121772,121773,121773,108353
2015-12-08,121973,124376,121973,122774,122774,74051
2015-12-09,122173,124176,122173,122574,122574,78660
2015-12-10,121372,124776,120971,123776,123776,83127
2015-12-11,122774,128181,122774,128182,128182,77560
2015-12-14,126980,128181,125778,126780,126780,72465
2015-12-15,129383,129784,127180,128783,128783,67405
2015-12-16,129984,130585,129183,129384,129384,77097
2015-12-17,130985,131987,129383,130786,130786,70546
2015-12-18,129984,130785,127380,128182,128182,49587
2015-12-21,129183,130585,128582,129784,129784,52789
2015-12-22,129383,130985,127580,130786,130786,46151
2015-12-23,130785,130985,129183,130786,130786,41170
2015-12-24,129984,130985,129383,129584,129584,32816
2015-12-28,129583,130184,127781,128382,128382,47511
2015-12-29,129984,129984,126379,128582,128582,50648
2015-12-30,128582,133789,127981,131787,131787,64215
2016-01-04,130184,131786,126579,126580,126580,93272
2016-01-05,126779,128582,126379,127581,127581,69456
2016-01-06,129183,129183,124576,124777,124777,95682
2016-01-07,125377,132187,125377,130585,130585,125253
2016-01-08,130585,131987,128582,130585,130585,63922
2016-01-11,129183,130384,125377,125778,125778,88620
2016-01-12,127380,130985,126579,130185,130185,78010
2016-01-13,131386,131586,128782,129984,129984,92220
2016-01-14,128582,131987,128181,130385,130385,85824
2016-01-15,132588,134791,131786,134190,134190,128415
2016-01-18,132788,137595,132788,137595,137595,140601
2016-01-19,136794,136994,132988,134190,134190,144586
2016-01-20,134190,134791,130384,132989,132989,95351
2016-01-21,131386,131586,126379,127982,127982,135186
2016-01-22,130184,133789,128181,133790,133790,91200
2016-01-25,133789,135592,131586,134791,134791,61255
2016-01-26,135191,136393,134390,136193,136193,56078
2016-01-27,137595,137595,133389,134991,134991,66471
2016-01-28,128582,130184,124376,126379,126379,277566
2016-01-29,125578,126379,121171,125778,125778,269400
2016-02-01,124576,125978,121772,122774,122774,144528
2016-02-02,122373,123775,118568,120170,120170,223453
2016-02-03,118768,121372,118768,120371,120371,94740
2016-02-04,121372,121572,118968,120571,120571,87070
2016-02-05,120170,121171,119369,119970,119970,55313
2016-02-11,117967,117967,112759,112760,112760,184341
2016-02-12,111157,113360,108954,111358,111358,198082
2016-02-15,112359,113561,109755,111358,111358,146518
2016-02-16,110757,116164,110757,115163,115163,123943
2016-02-17,115764,117566,114963,115163,115163,158463
2016-02-18,115764,117767,115363,116565,116565,83228
2016-02-19,115964,116565,113761,114763,114763,76728
2016-02-22,115163,116365,113160,113161,113161,86272
2016-02-23,113961,117566,113761,116966,116966,111857
2016-02-24,116765,116965,114562,116165,116165,71221
2016-02-25,116365,117967,115764,116565,116565,57095
2016-02-26,116365,117366,115163,116165,116165,45972
2016-02-29,116164,117166,114161,114563,114563,78709
2016-03-02,116965,122573,116365,121973,121973,119099
2016-03-03,123174,123174,120571,122173,122173,74873
2016-03-04,123174,124376,120971,122774,122774,66116
2016-03-07,123174,123975,119970,119970,119970,75885
2016-03-08,117767,122573,117767,120972,120972,49925
2016-03-09,120370,122173,120170,121773,121773,37660
2016-03-10,121772,128982,120571,127180,127180,136851
2016-03-11,127781,129984,126379,127381,127381,108114
2016-03-14,128382,128582,125177,127180,127180,52825
2016-03-15,127180,129784,126579,128382,128382,51664
2016-03-16,128982,129583,127180,128182,128182,41993
2016-03-17,129984,129984,126178,127381,127381,79516
2016-03-18,126779,128582,126178,127982,127982,59518
2016-03-21,126980,129784,126779,128582,128582,63761
2016-03-22,128382,130985,127981,129984,129984,99260
2016-03-23,130184,130585,125578,126980,126980,94009
2016-03-24,127781,128582,124376,124977,124977,73071
2016-03-25,124977,125978,122373,122774,122774,104353
2016-03-28,123375,125778,123174,123575,123575,54766
2016-03-29,123575,128181,123375,128182,128182,71050
2016-03-30,129984,129984,126579,127581,127581,89180
2016-03-31,129183,129383,126779,127581,127581,107783
2016-04-01,129183,129183,124977,125778,125778,62556
2016-04-04,126579,130384,126579,130385,130385,108339
2016-04-05,130184,130785,129784,130585,130585,92265
2016-04-06,129183,130384,128582,129984,129984,84628
2016-04-07,130384,135592,129984,135192,135192,141392
2016-04-08,133589,134190,132187,132788,132788,72693
2016-04-11,132788,134190,131386,132989,132989,59360
2016-04-12,133389,134590,132187,134190,134190,55658
2016-04-14,138196,138396,133789,134791,134791,89049
2016-04-15,134590,135592,133789,134791,134791,80228
2016-04-18,133789,134590,131586,132388,132388,74941
2016-04-19,132387,134590,132387,133990,133990,90281
2016-04-20,133389,133789,130384,130986,130986,92783
2016-04-21,132187,133589,131386,133589,133589,82414
2016-04-22,132187,133188,131586,132788,132788,38974
2016-04-25,132588,133188,131186,132588,132588,71124
2016-04-26,132788,134590,129984,130986,130986,157920
2016-04-27,129784,133188,128181,133189,133189,80668
2016-04-28,138396,138396,129383,131987,131987,228211
2016-04-29,133789,136393,133389,135592,135592,181733
2016-05-02,135992,136193,133589,135793,135793,57779
2016-05-03,136593,136593,135191,135392,135392,68780
2016-05-04,135992,136794,134190,136193,136193,139450
2016-05-09,139998,141200,137595,140199,140199,202321
2016-05-10,141801,143002,139197,141601,141601,106455
2016-05-11,140198,140599,138196,138797,138797,88336
2016-05-12,139197,139598,135392,135392,135392,67686
2016-05-13,135191,137595,133789,135592,135592,92573
2016-05-16,134390,139197,134390,138597,138597,64530
2016-05-17,138396,138997,137394,138997,138997,68326
2016-05-18,138997,139798,136593,139798,139798,175078
2016-05-19,137595,140399,137595,140399,140399,50218
2016-05-20,141801,142201,136593,137795,137795,76520
2016-05-23,138196,138196,134791,138196,138196,57779
2016-05-24,138196,140799,137394,138997,138997,55240
2016-05-25,140399,142001,139197,141000,141000,92645
2016-05-26,141000,142001,139998,140800,140800,45223
2016-05-27,141200,141400,139197,140199,140199,45014
2016-05-30,141200,142602,140599,142202,142202,82852
2016-05-31,142201,144204,141400,144205,144205,115867
2016-06-01,140198,140399,133389,137595,137595,336227
2016-06-02,138997,142802,138396,139598,139598,101813
2016-06-03,140599,141801,139197,141601,141601,87753
2016-06-07,145806,146007,141200,141601,141601,99661
2016-06-08,142001,145205,141801,144605,144605,111238
2016-06-09,146407,146808,142602,144205,144205,134568
2016-06-10,146407,146808,143603,144205,144205,95001
2016-06-13,143002,143002,137394,139598,139598,160118
2016-06-14,137995,140599,135992,139598,139598,130979
2016-06-15,141000,142001,138596,139598,139598,70465
2016-06-16,138396,140399,138396,140399,140399,59844
2016-06-17,140399,140599,137795,137996,137996,73560
2016-06-20,139598,139598,136994,138597,138597,61510
2016-06-21,138997,139798,137795,139598,139598,61540
2016-06-22,139998,146207,139998,146207,146207,201087
2016-06-23,146808,152215,146607,149612,149612,226122
2016-06-24,149211,152015,144404,148010,148010,173581
2016-06-27,145806,146207,141400,142202,142202,234896
2016-06-28,140399,144004,140198,144004,144004,154017
2016-06-29,143203,145005,142802,142803,142803,148394
2016-06-30,142201,143603,141600,142202,142202,96655
2016-07-01,142802,144805,142802,142803,142803,76569
2016-07-04,143403,146007,142602,145607,145607,117837
2016-07-05,146207,151414,146207,150213,150213,127066
2016-07-06,150213,150213,146207,149212,149212,122446
2016-07-07,150613,154218,149812,150814,150814,68516
2016-07-08,150413,151414,149812,150213,150213,73753
2016-07-11,149211,151815,148811,151014,151014,108205
2016-07-12,152015,153818,149812,151214,151214,127011
2016-07-13,152215,153818,149812,151815,151815,155150
2016-07-14,150413,151014,147008,147009,147009,165410
2016-07-15,150213,150813,141400,143403,143403,306084
2016-07-18,143603,143803,141400,142602,142602,150928
2016-07-19,143803,144404,141600,143804,143804,110798
2016-07-20,143203,143603,138396,139197,139197,201850
2016-07-21,139798,141400,139598,141000,141000,108311
2016-07-22,141400,142602,141000,141200,141200,90330
2016-07-25,141801,143002,141801,142202,142202,51417
2016-07-26,142401,143002,140599,142202,142202,57867
2016-07-27,142201,143803,142201,142602,142602,58607
2016-07-28,143603,144004,141600,142202,142202,98214
2016-07-29,142201,143603,141801,142202,142202,106351
2016-08-01,142401,142802,135792,140399,140399,145886
2016-08-02,140399,143203,139998,142803,142803,48938
2016-08-03,142201,142802,140599,141200,141200,49681
2016-08-04,142802,143002,140399,141601,141601,51248
2016-08-05,142401,145205,141200,144805,144805,55159
2016-08-08,145806,150012,145606,150013,150013,116945
2016-08-09,151014,151615,150213,151214,151214,168810
2016-08-10,153217,155420,152015,155220,155220,160412
2016-08-11,156021,156021,154018,155821,155821,76227
2016-08-12,155620,157022,155620,156622,156622,51184
2016-08-16,157022,159826,156822,158224,158224,112935
2016-08-17,155220,158625,155220,158224,158224,69851
2016-08-18,158625,160427,158224,160428,160428,92495
2016-08-19,161629,162430,159826,161229,161229,137384
2016-08-22,160227,160828,158825,159226,159226,80005
2016-08-23,160427,161829,159225,161429,161429,69435
2016-08-24,161629,163031,160227,162631,162631,71904
2016-08-25,162630,162630,160627,161028,161028,96952
2016-08-26,159426,162029,159426,161229,161229,75008
2016-08-29,161428,164032,160227,162230,162230,84039
2016-08-30,162430,164433,161228,164433,164433,70624
2016-08-31,168839,170241,165634,169240,169240,158267
2016-09-01,169240,169640,164032,166036,166036,90304
2016-09-02,166836,167237,164633,166436,166436,65593
