Date,Open,High,Low,Close,Adj Close,Volume
2014-04-14,46500,46750,46050,46650,46650,521645
2014-04-15,47800,47800,46400,46400,46400,814966
2014-04-16,46600,46700,46000,46000,46000,366309
2014-04-17,46350,46850,46000,46450,46450,613934
2014-04-18,46700,46950,46350,46600,46600,499499
2014-04-21,46800,46800,46200,46500,46500,339222
2014-04-22,46700,46700,46050,46600,46600,551010
2014-04-23,46800,46950,46250,46900,46900,815471
2014-04-24,46950,46950,45650,45650,45650,770296
2014-04-25,45400,45550,44200,44300,44300,1139200
2014-04-28,44850,44950,44350,44650,44650,491930
2014-04-29,44600,44900,44200,44500,44500,331564
2014-04-30,44700,45600,44650,45000,45000,828450
2014-05-02,46000,46000,45050,45700,45700,755175
2014-05-07,46600,46600,44800,44900,44900,797597
2014-05-08,46250,46500,44600,45500,45500,671744
2014-05-09,45500,45700,45050,45700,45700,348442
2014-05-12,45700,45700,44750,45150,45150,572842
2014-05-13,45350,46450,44500,46450,46450,833418
2014-05-14,46900,47600,46550,47600,47600,1229648
2014-05-15,47300,48050,47050,48000,48000,1224440
2014-05-16,48000,48100,47250,47750,47750,691301
2014-05-19,47350,47900,47100,47900,47900,860030
2014-05-20,47550,47900,47050,47150,47150,799417
2014-05-21,47350,47350,46250,46500,46500,744360
2014-05-22,46200,46900,46050,46350,46350,943752
2014-05-23,46550,47500,46400,46850,46850,997805
2014-05-26,47000,47200,46150,46250,46250,455316
2014-05-27,46650,46750,45900,45900,45900,350525
2014-05-28,46250,46800,46200,46800,46800,631459
2014-05-29,46650,46850,46150,46450,46450,390566
2014-05-30,46450,46500,44350,44350,44350,1771421
2014-06-02,44800,46250,44750,45800,45800,940444
2014-06-03,44800,45650,44550,45650,45650,982487
2014-06-05,46200,46200,44500,45300,45300,1133644
2014-06-09,45300,45900,45150,45700,45700,754176
2014-06-10,45700,46050,45650,45750,45750,819909
2014-06-11,45950,46200,45750,46200,46200,482518
2014-06-12,45800,46200,45700,45900,45900,590715
2014-06-13,45550,45800,44850,45250,45250,473934
2014-06-16,44850,45350,44650,45000,45000,581402
2014-06-17,45250,45250,44550,45150,45150,652108
2014-06-18,45000,45200,44700,45150,45150,692256
2014-06-19,45400,45550,44950,45400,45400,654372
2014-06-20,45600,45700,44550,44750,44750,735644
2014-06-23,44900,45750,44750,45400,45400,600091
2014-06-24,45950,46450,45450,46300,46300,808650
2014-06-25,46200,46450,45800,46350,46350,426735
2014-06-26,45850,47050,45700,47050,47050,756860
2014-06-27,47300,47300,46400,46600,46600,650004
2014-06-30,46100,46850,46100,46850,46850,506341
2014-07-01,46500,47150,46050,46300,46300,432739
2014-07-02,46700,46700,46100,46600,46600,575476
2014-07-03,46600,46700,46100,46350,46350,402572
2014-07-04,46600,46650,45750,45850,45850,549691
2014-07-07,45800,46350,45550,46000,46000,641595
2014-07-08,46000,46400,45550,46050,46050,512285
2014-07-09,46050,46400,45600,46000,46000,491500
2014-07-10,46300,46600,45800,46550,46550,647077
2014-07-11,46550,46550,45700,45800,45800,611503
2014-07-14,46400,46400,46000,46050,46050,617238
2014-07-15,46400,46400,46150,46300,46300,865007
2014-07-16,46300,46450,45900,46300,46300,819946
2014-07-17,46200,46250,45850,46000,46000,794453
2014-07-18,45500,45650,45000,45050,45050,1063729
2014-07-21,45300,46050,45250,45750,45750,913723
2014-07-22,45850,46150,45750,46100,46100,660635
2014-07-23,46350,46450,46150,46400,46400,1045322
2014-07-24,46850,46850,46100,46550,46550,942868
2014-07-25,46700,47450,46600,47350,47350,1044100
2014-07-28,47900,48900,47500,48900,48900,2112948
2014-07-29,49400,50900,49350,50900,50900,2323992
2014-07-30,51400,52500,51100,51400,51400,2246549
2014-07-31,51500,52500,50700,51200,51200,1709209
2014-08-01,51200,51600,50000,50700,50700,1719788
2014-08-04,50700,51500,50200,50600,50600,1048824
2014-08-05,51000,51200,50200,50800,50800,844296
2014-08-06,51200,52300,50900,50900,50900,1104129
2014-08-07,51200,51300,50400,51000,51000,498341
2014-08-08,51400,51500,49600,49600,49600,1150190
2014-08-11,50500,50900,49900,50000,50000,1187803
2014-08-12,50400,50700,49900,50200,50200,998033
2014-08-13,51100,51200,50400,51200,51200,762933
2014-08-14,52000,52400,51400,52400,52400,1425170
2014-08-18,52500,52500,51700,51800,51800,1208371
2014-08-19,51900,52600,51700,52400,52400,751608
2014-08-20,52700,52900,51400,51800,51800,725539
2014-08-21,51900,52400,50400,50800,50800,788337
2014-08-22,50700,52000,50400,51800,51800,541494
2014-08-25,51200,51900,50600,51500,51500,378945
2014-08-26,52000,52000,51400,51400,51400,703474
2014-08-27,51900,52500,51800,51900,51900,1201351
2014-08-28,52300,53100,51800,52000,52000,998707
2014-08-29,52000,52500,50600,52500,52500,931759
2014-09-01,51500,52500,51500,51800,51800,299495
2014-09-02,51600,52100,51200,51600,51600,452936
2014-09-03,51700,53400,51700,53400,53400,1267040
2014-09-04,53400,53500,52700,52900,52900,1177007
2014-09-05,53000,53400,52300,53000,53000,1117585
2014-09-11,54000,54000,51800,51800,51800,1105072
2014-09-12,52500,52800,51600,52200,52200,1274251
2014-09-15,52200,52200,50600,51600,51600,798565
2014-09-16,51800,52000,51200,51900,51900,315995
2014-09-17,51700,52000,50600,51200,51200,884524
2014-09-18,50600,52300,50600,51900,51900,777201
2014-09-19,51500,52100,51300,51300,51300,696144
2014-09-22,51000,51300,50400,51200,51200,546496
2014-09-23,51100,52400,50900,52100,52100,606295
2014-09-24,50800,52000,50800,51500,51500,541613
2014-09-25,51800,51900,50900,51100,51100,761117
2014-09-26,50300,50700,49000,49150,49150,932392
2014-09-29,49000,49400,48400,49300,49300,848994
2014-09-30,49850,49900,48600,48600,48600,927593
2014-10-01,48900,48900,47500,47900,47900,847700
2014-10-02,47850,48250,47350,48200,48200,571262
2014-10-06,49200,49200,47550,48500,48500,1122257
2014-10-07,49100,49100,48300,48350,48350,463835
2014-10-08,48300,48700,47350,47350,47350,637025
2014-10-10,47850,48250,47300,48200,48200,699351
2014-10-13,48850,49700,48300,49600,49600,860986
2014-10-14,50000,50000,47900,48000,48000,830957
2014-10-15,48000,48200,47100,47150,47150,736221
2014-10-16,47800,47800,46000,47300,47300,967790
2014-10-17,48000,48000,46850,47300,47300,814554
2014-10-20,47650,47800,47350,47700,47700,449310
2014-10-21,47650,47650,45650,46950,46950,912415
2014-10-22,48000,49100,47150,49100,49100,860626
2014-10-23,48800,48850,47300,47800,47800,824280
2014-10-24,47550,48050,46350,46650,46650,750293
2014-10-27,46800,48300,46800,47650,47650,840924
2014-10-28,47550,48200,47350,47650,47650,746579
2014-10-29,50300,51900,49750,51400,51400,2125736
2014-10-30,50800,51500,49850,51500,51500,1433765
2014-10-31,51900,52000,49950,50300,50300,786844
2014-11-03,50800,51200,49400,49400,49400,849130
2014-11-04,50100,51100,49900,50400,50400,759010
2014-11-05,50200,50800,49050,49300,49300,866892
2014-11-06,49150,50200,48650,50000,50000,523630
2014-11-07,50000,50100,49050,49400,49400,409334
2014-11-10,49600,49750,48750,48750,48750,448844
2014-11-11,49700,49700,48600,48850,48850,745706
2014-11-12,49600,49950,49000,49250,49250,545730
2014-11-13,49400,49900,49050,49600,49600,733217
2014-11-14,49000,49450,47850,47900,47900,1377262
2014-11-17,47850,48950,47200,48600,48600,421911
2014-11-18,48200,48450,47700,48100,48100,637162
2014-11-19,48650,49300,48500,49300,49300,923275
2014-11-20,48850,49400,48350,49250,49250,936461
2014-11-21,49500,49600,48550,49000,49000,743515
2014-11-24,49800,50300,49300,49900,49900,686702
2014-11-25,50000,50300,49150,49300,49300,1146654
2014-11-26,50100,50300,49500,50000,50000,653199
2014-11-27,49000,49950,49000,49600,49600,272065
2014-11-28,49800,49950,49300,49600,49600,626528
2014-12-01,48700,49750,48700,49450,49450,1149663
2014-12-02,49450,49450,48600,49150,49150,1259931
2014-12-03,49100,49500,48850,49200,49200,769121
2014-12-04,49450,49750,49000,49100,49100,665178
2014-12-05,49000,49400,48750,49150,49150,532614
2014-12-08,48500,49450,48500,48950,48950,625955
2014-12-09,48500,48900,48250,48700,48700,774276
2014-12-10,48300,48700,47900,48250,48250,895041
2014-12-11,47300,48700,47300,48700,48700,1082052
2014-12-12,49100,49100,47500,48150,48150,1129680
2014-12-15,48000,48200,47300,47700,47700,438612
2014-12-16,47350,48050,46800,47100,47100,1040594
2014-12-17,47200,47650,46950,46950,46950,809897
2014-12-18,47450,47550,46800,47400,47400,687033
2014-12-19,48000,48100,47200,47600,47600,691462
2014-12-22,47800,47800,46950,47000,47000,571617
2014-12-23,47000,47100,46600,47000,47000,471229
2014-12-24,46550,47350,46550,47250,47250,489447
2014-12-26,47250,47600,47050,47600,47600,523703
2014-12-29,47100,47100,46400,46400,46400,430427
2014-12-30,46300,46550,44450,44450,44450,1094738
2015-01-02,44150,45150,44100,44500,44500,827164
2015-01-05,44600,44650,43250,44200,44200,1064695
2015-01-06,43800,43900,43200,43550,43550,898753
2015-01-07,42850,43100,42400,42500,42500,1074365
2015-01-08,42500,45000,42300,44700,44700,1473811
2015-01-09,45150,45700,44450,45050,45050,681001
2015-01-12,44150,44700,43400,43500,43500,649190
2015-01-13,43050,44400,43050,43750,43750,590376
2015-01-14,43800,44300,43500,43850,43850,635923
2015-01-15,44000,44150,43000,43300,43300,929782
2015-01-16,42500,43500,42150,43000,43000,735556
2015-01-19,43050,43900,42950,43150,43150,417275
2015-01-20,43200,43800,43200,43600,43600,303159
2015-01-21,44000,44100,43550,44100,44100,632786
2015-01-22,44000,44300,43850,44150,44150,597228
2015-01-23,44700,45850,44650,45550,45550,975504
2015-01-26,45550,46700,45150,46450,46450,873416
2015-01-27,46950,46950,45500,46650,46650,933859
2015-01-28,45950,46050,44700,44850,44850,1225199
2015-01-29,44550,45900,44150,45600,45600,872486
2015-01-30,45650,46000,44750,45000,45000,963685
2015-02-02,44000,45000,44000,44750,44750,739740
2015-02-03,45200,46300,44650,45500,45500,1003171
2015-02-04,46050,46150,45400,45700,45700,775542
2015-02-05,45000,45000,43100,43250,43250,2234154
2015-02-06,43100,43600,42600,43200,43200,1003149
2015-02-09,42700,43150,41750,41850,41850,1492048
2015-02-10,42100,42450,41700,41900,41900,1168376
2015-02-11,41900,42850,41900,42200,42200,1244985
2015-02-12,42000,42350,41050,41250,41250,1411965
2015-02-13,41250,42900,41250,42900,42900,825715
2015-02-16,42500,43000,42450,42800,42800,308039
2015-02-17,42900,43600,42500,43350,43350,513441
2015-02-23,43850,44100,42900,43250,43250,760372
2015-02-24,43750,43800,42700,43800,43800,942471
2015-02-25,43850,44300,43300,44050,44050,696110
2015-02-26,43650,44000,43450,43550,43550,787956
2015-02-27,43550,44000,43450,43700,43700,1001998
2015-03-02,43500,43850,42200,42200,42200,981661
2015-03-03,42450,43000,42250,42300,42300,892366
2015-03-04,42250,42850,41550,41550,41550,1147772
2015-03-05,41600,42100,41600,41850,41850,1070243
2015-03-06,42050,42100,41300,41500,41500,1787600
2015-03-09,41500,41700,40800,40900,40900,1221404
2015-03-10,41100,42250,40900,42000,42000,1290019
2015-03-11,41050,41750,41050,41100,41100,1935842
2015-03-12,40850,42600,40650,42000,42000,3069192
2015-03-13,42300,42400,41050,41100,41100,1467529
2015-03-16,41300,41800,40650,41350,41350,1074381
2015-03-17,41750,42700,41650,42500,42500,1591078
2015-03-18,42750,43200,42500,42650,42650,1585949
2015-03-19,43150,43450,42550,43450,43450,1327339
2015-03-20,43600,44000,43350,44000,44000,1599400
2015-03-23,43950,44200,43350,43350,43350,1545278
2015-03-24,42950,43200,41700,41750,41750,1646788
2015-03-25,41500,41800,40800,40850,40850,2088689
2015-03-26,40700,42000,40650,41800,41800,1007722
2015-03-27,41250,42300,41200,42300,42300,766552
2015-03-30,41950,42450,41000,41200,41200,1128927
2015-03-31,41750,42100,41500,41950,41950,955877
2015-04-01,42100,42300,41000,41200,41200,604384
2015-04-02,41000,41250,40950,41100,41100,847139
2015-04-03,41050,41450,41050,41400,41400,425698
2015-04-06,41200,41300,40700,40750,40750,891953
2015-04-07,40800,41000,39900,40050,40050,1195164
2015-04-08,39900,39950,39050,39400,39400,1774884
2015-04-09,39800,39850,39000,39300,39300,1509149
2015-04-10,39750,40500,39500,40350,40350,1577508
2015-04-13,40700,41300,40150,41100,41100,1998480
2015-04-14,41050,43400,41000,42950,42950,2764169
2015-04-15,43600,43600,41700,41900,41900,1661865
2015-04-16,41800,42750,41100,42650,42650,1248754
2015-04-17,43000,43200,42650,43050,43050,988329
2015-04-20,42700,43350,42450,42950,42950,1326431
2015-04-21,43050,43050,42350,42600,42600,675105
2015-04-22,42800,43100,42600,43100,43100,1073301
2015-04-23,44200,45150,43350,44700,44700,2201006
2015-04-24,44900,47050,44900,45400,45400,2475419
2015-04-27,46100,46250,44700,44950,44950,1095426
2015-04-28,44950,45300,44050,44050,44050,685213
2015-04-29,44000,45650,44000,45400,45400,1073621
2015-04-30,45800,45900,44200,44200,44200,1113586
2015-05-04,44900,46200,44650,46000,46000,884514
2015-05-06,45100,46250,44900,45800,45800,860305
2015-05-07,45550,45650,43750,44350,44350,1203029
2015-05-08,44550,45100,43550,43950,43950,751185
2015-05-11,44700,44700,43900,43900,43900,525431
2015-05-12,43900,45300,43600,45000,45000,735113
2015-05-13,44350,45150,44350,44850,44850,1002087
2015-05-14,44100,45500,43800,45500,45500,857126
2015-05-15,45050,45700,44300,44450,44450,653640
2015-05-18,44600,44600,43700,43850,43850,484325
2015-05-19,43550,43800,43000,43000,43000,824528
2015-05-20,43000,43700,42900,43650,43650,571356
2015-05-21,43150,43500,42650,42750,42750,764211
2015-05-22,42550,43250,42500,42800,42800,816879
2015-05-26,42500,42600,41750,41800,41800,750926
2015-05-27,41200,41600,40100,40200,40200,2122921
2015-05-28,40500,41500,40000,40950,40950,1684359
2015-05-29,41000,41900,40500,41900,41900,1575045
2015-06-01,41800,41800,40600,40900,40900,783179
2015-06-02,41000,41250,40550,40550,40550,690166
2015-06-03,40950,41450,40800,41150,41150,716517
2015-06-04,40750,41150,40550,40600,40600,746786
2015-06-05,40750,40750,40100,40100,40100,574923
2015-06-08,40000,41050,40000,40950,40950,384223
2015-06-09,40600,41100,40400,40800,40800,475487
2015-06-10,41200,42200,40850,42100,42100,1117594
2015-06-11,42100,42750,41550,42200,42200,1509236
2015-06-12,42200,42250,41050,41600,41600,736785
2015-06-15,41550,41550,40750,40800,40800,447498
2015-06-16,40500,40900,40150,40150,40150,901961
2015-06-17,40150,40750,40000,40450,40450,900810
2015-06-18,40450,40850,40050,40150,40150,602465
2015-06-19,40250,40400,40000,40000,40000,656860
2015-06-22,39900,40450,39900,40250,40250,426894
2015-06-23,40350,41800,40200,40800,40800,895824
2015-06-24,41050,41550,40950,41450,41450,710636
2015-06-25,41450,41750,40500,40500,40500,893046
2015-06-26,41100,42300,40600,41600,41600,1106679
2015-06-29,40850,41750,40350,41750,41750,1281512
2015-06-30,41550,41800,41150,41550,41550,847365
2015-07-01,41500,41850,41150,41200,41200,890300
2015-07-02,40900,41000,40200,40250,40250,1501067
2015-07-03,40500,40600,40100,40200,40200,834087
2015-07-06,39900,39900,39100,39200,39200,1053814
2015-07-07,39050,39950,39050,39950,39950,999141
2015-07-08,40100,40200,39200,39200,39200,687288
2015-07-09,38950,39350,38700,39350,39350,782834
2015-07-10,39400,39450,38900,39150,39150,605738
2015-07-13,39600,40750,39350,40650,40650,967376
2015-07-14,40300,41350,40300,40850,40850,808611
2015-07-15,41200,41300,39000,39300,39300,2124658
2015-07-16,39500,40250,39350,40100,40100,1300060
2015-07-17,40400,40450,39300,39400,39400,618652
2015-07-20,39100,39500,39000,39400,39400,494845
2015-07-21,39450,40000,39450,39850,39850,686199
2015-07-22,39600,39850,39200,39550,39550,706737
2015-07-23,40850,40900,39800,40000,40000,892164
2015-07-24,39800,39950,38950,39350,39350,778611
2015-07-27,39000,40500,38750,40200,40200,997280
2015-07-28,40400,40850,40050,40450,40450,864363
2015-07-29,40050,40700,40050,40300,40300,606647
2015-07-30,40500,42400,40450,42150,42150,1616190
2015-07-31,42600,42900,41800,42000,42000,1148015
2015-08-03,42150,42850,41700,41900,41900,542448
2015-08-04,42700,43200,42100,42700,42700,900196
2015-08-05,42300,42650,41400,41500,41500,825731
2015-08-06,41850,42150,41500,41500,41500,669398
2015-08-07,42100,42400,41500,42350,42350,817143
2015-08-10,42300,42950,42100,42700,42700,705810
2015-08-11,43200,43500,42850,43000,43000,1300186
2015-08-12,43000,43400,42100,42700,42700,876184
2015-08-13,42250,42600,41000,41000,41000,1574072
2015-08-17,41000,41950,40800,41300,41300,833840
2015-08-18,41600,42900,41200,42650,42650,1054372
2015-08-19,42300,43200,42250,42450,42450,1008272
2015-08-20,41850,42250,41400,41950,41950,790860
2015-08-21,41900,42350,41100,42000,42000,1715765
2015-08-24,41450,41550,39500,40250,40250,2098355
2015-08-25,40000,40900,38750,40200,40200,1833270
2015-08-26,39250,39850,38700,39650,39650,1478186
2015-08-27,39700,39850,39150,39600,39600,1731108
2015-08-28,39800,40500,39700,40200,40200,1475826
2015-08-31,39900,40150,39250,39550,39550,1368360
2015-09-01,39350,39850,39350,39450,39450,678770
2015-09-02,39000,39600,39000,39350,39350,723931
2015-09-03,39450,39600,39050,39250,39250,819953
2015-09-04,39300,39350,38800,39000,39000,645157
2015-09-07,38750,39300,38750,39000,39000,648734
2015-09-08,39150,39400,38900,39200,39200,410753
2015-09-09,39400,40450,39300,40350,40350,996809
2015-09-10,40000,41250,39950,41250,41250,1236825
2015-09-11,40500,41150,40000,40800,40800,681615
2015-09-14,40800,41100,40250,40550,40550,620984
2015-09-15,40800,40850,40250,40500,40500,754307
2015-09-16,40850,41950,40650,41950,41950,1275492
2015-09-17,41950,42700,41450,42650,42650,1676518
2015-09-18,41500,41550,40500,40950,40950,1310254
2015-09-21,40600,41100,40400,41000,41000,539452
2015-09-22,41000,41250,40750,41050,41050,729056
2015-09-23,40450,41350,40300,40400,40400,1361007
2015-09-24,40200,40600,40200,40500,40500,542706
2015-09-25,40850,40900,40300,40450,40450,613641
2015-09-30,40350,41400,40000,41400,41400,1604682
2015-10-01,41700,41700,40500,41350,41350,949485
2015-10-02,41650,41700,40700,40800,40800,593466
2015-10-05,40900,41200,40250,40300,40300,669181
2015-10-06,40550,41100,40550,41050,41050,621483
2015-10-07,40550,41000,40550,40550,40550,512254
2015-10-08,40750,41200,40400,41200,41200,869633
2015-10-12,40900,42500,40700,42450,42450,1634522
2015-10-13,42150,42450,41650,42000,42000,781166
2015-10-14,42000,42350,41500,41800,41800,478471
2015-10-15,41450,42700,41450,42300,42300,838229
2015-10-16,42600,42650,42300,42650,42650,634946
2015-10-19,42850,43150,42350,43000,43000,542198
2015-10-20,43000,43500,42850,43200,43200,791772
2015-10-21,43250,43900,43200,43850,43850,911776
2015-10-22,44500,44600,43600,43850,43850,947392
2015-10-23,44300,44450,43650,44250,44250,739049
2015-10-26,44600,44750,43150,43200,43200,891059
2015-10-27,43300,44400,43150,43750,43750,680036
2015-10-28,42000,43650,42000,43200,43200,675084
2015-10-29,43200,43600,42500,42600,42600,589725
2015-10-30,43300,43800,42850,43550,43550,1132693
2015-11-02,44500,44500,43450,44300,44300,846358
2015-11-03,43600,44300,43550,44200,44200,916431
2015-11-04,44600,44600,43850,44250,44250,762366
2015-11-05,44150,44400,43550,43650,43650,653578
2015-11-06,43700,44100,43400,43800,43800,287372
2015-11-09,43900,44250,43450,44000,44000,374232
2015-11-10,43550,44150,43050,43350,43350,448814
2015-11-11,42850,43450,42350,42900,42900,412816
2015-11-12,42500,43400,42450,42900,42900,334573
2015-11-13,42900,43150,42150,42200,42200,865644
2015-11-16,41100,42100,41100,41300,41300,1187647
2015-11-17,42500,42650,41700,42100,42100,742755
2015-11-18,42300,42750,41600,42700,42700,530527
2015-11-19,42800,43400,42100,43350,43350,495728
2015-11-20,42850,43350,42500,43200,43200,463215
2015-11-23,42700,43300,42500,42600,42600,641963
2015-11-24,42250,42850,42200,42650,42650,656543
2015-11-25,42200,42700,42000,42300,42300,718216
2015-11-26,42450,42750,41850,41950,41950,666070
2015-11-27,41950,42100,41750,41800,41800,706713
2015-11-30,41650,42000,40750,41450,41450,1957693
2015-12-01,41400,41900,41100,41800,41800,827639
2015-12-02,41900,41950,41100,41600,41600,900536
2015-12-03,41950,41950,40550,40750,40750,902233
2015-12-04,40500,40950,40300,40600,40600,680327
2015-12-07,41150,41150,40400,40450,40450,537979
2015-12-08,40700,40950,40200,40200,40200,734178
2015-12-09,40500,40650,40000,40050,40050,546220
2015-12-10,40200,41700,39600,41700,41700,1098582
2015-12-11,41600,41600,40700,41150,41150,782234
2015-12-14,41200,41400,40650,40650,40650,857010
2015-12-15,41150,41500,40700,41500,41500,837918
2015-12-16,42150,42200,41650,42150,42150,750430
2015-12-17,42350,42400,41200,41350,41350,723451
2015-12-18,41350,41800,40700,40700,40700,955286
2015-12-21,40700,41200,40450,40750,40750,697449
2015-12-22,40750,40850,40550,40600,40600,563632
2015-12-23,40750,41150,40600,40900,40900,1770031
2015-12-24,41000,41400,40950,41150,41150,553805
2015-12-28,41200,41350,40300,40300,40300,761396
2015-12-29,40000,40200,39650,40150,40150,425758
2015-12-30,40200,40350,39500,39550,39550,688533
2016-01-04,39000,39350,38550,39000,39000,867834
2016-01-05,39300,39900,39050,39400,39400,811435
2016-01-06,39050,39500,38750,39050,39050,561106
2016-01-07,39000,39250,38550,38650,38650,533086
2016-01-08,38000,39000,38000,38700,38700,641090
2016-01-11,38450,38750,38200,38200,38200,600756
2016-01-12,38300,38700,38300,38500,38500,690391
2016-01-13,38850,39050,38500,38900,38900,643406
2016-01-14,38500,38550,37900,38400,38400,937579
2016-01-15,38400,38550,36800,37100,37100,1180892
2016-01-18,36650,38050,36600,37750,37750,923268
2016-01-19,37550,37700,36650,36950,36950,794007
2016-01-20,36800,37350,36000,36100,36100,644095
2016-01-21,36200,37050,36200,36600,36600,778649
2016-01-22,36700,37750,36700,37550,37550,887662
2016-01-25,37750,38400,37550,37650,37650,772328
2016-01-26,37650,37700,36400,37400,37400,619222
2016-01-27,37500,38050,37500,37850,37850,674355
2016-01-28,37150,38700,37100,38700,38700,808728
2016-01-29,38000,38600,37850,38600,38600,938293
2016-02-01,38250,39150,38250,39100,39100,725955
2016-02-02,38500,38850,38000,38000,38000,624612
2016-02-03,37400,37600,36800,36800,36800,875163
2016-02-04,36800,38400,36800,38150,38150,878535
2016-02-05,38550,40250,38500,39650,39650,1928479
2016-02-11,37850,38950,37850,38650,38650,1040746
2016-02-12,38000,38900,37350,38650,38650,1681785
2016-02-15,39100,40150,38400,40000,40000,1566830
2016-02-16,39750,40100,38950,39950,39950,665206
2016-02-17,39700,40850,39550,40600,40600,934119
2016-02-18,40650,41000,39800,40000,40000,1141173
2016-02-19,39800,40350,39000,39750,39750,795714
2016-02-22,39300,39700,38950,39000,39000,803287
2016-02-23,39300,39450,38750,39050,39050,939032
2016-02-24,39000,39300,38750,39300,39300,454315
2016-02-25,38950,39550,38500,39000,39000,781986
2016-02-26,38950,39150,38700,38850,38850,804761
2016-02-29,38750,39100,37950,37950,37950,1171526
2016-03-02,38800,39000,38150,38300,38300,1573621
2016-03-03,39000,39000,38500,38650,38650,1034356
2016-03-04,38950,39800,38900,39150,39150,1278520
2016-03-07,39700,40300,39600,39800,39800,1193951
2016-03-08,39650,40150,39350,40000,40000,859617
2016-03-09,40050,40100,39400,40050,40050,504553
2016-03-10,40050,40400,39700,40100,40100,1001679
2016-03-11,40150,41000,40100,40750,40750,1013430
2016-03-14,41600,41750,41000,41150,41150,723913
2016-03-15,41350,41350,40550,40800,40800,392004
2016-03-16,41000,41600,40850,41350,41350,625065
2016-03-17,41600,41750,41250,41600,41600,937650
2016-03-18,41650,41900,41300,41750,41750,1037434
2016-03-21,41100,41950,41100,41900,41900,711369
2016-03-22,41850,41900,41050,41600,41600,918038
2016-03-23,41250,41500,40900,41350,41350,860722
2016-03-24,41000,41600,40950,41550,41550,831757
2016-03-25,41000,41500,40800,41300,41300,553799
2016-03-28,41000,41300,40750,41100,41100,458815
2016-03-29,41000,41600,40900,41250,41250,673825
2016-03-30,40650,40750,40000,40500,40500,976414
2016-03-31,40100,40500,39950,40500,40500,1611574
2016-04-01,40300,40400,39500,39900,39900,1199245
2016-04-04,40250,40250,39650,39750,39750,722242
2016-04-05,39750,39900,39400,39750,39750,835987
2016-04-06,40200,40350,39100,39350,39350,1027735
2016-04-07,39800,40000,39500,40000,40000,776491
2016-04-08,39750,39750,39100,39450,39450,743537
2016-04-11,39250,39900,39050,39900,39900,593312
2016-04-12,39900,40000,39350,39800,39800,602631
2016-04-14,40600,42100,40500,42100,42100,3245943
2016-04-15,42500,42500,41400,41750,41750,1440219
2016-04-18,41050,42300,41050,41950,41950,1218869
2016-04-19,42200,42850,42200,42600,42600,996464
2016-04-20,43000,43150,42550,42900,42900,731737
2016-04-21,43100,43200,42600,42900,42900,730533
2016-04-22,42800,43150,42450,42750,42750,886292
2016-04-25,42750,42800,42000,42300,42300,693240
2016-04-26,41200,42100,41050,41900,41900,977765
2016-04-27,41900,42750,41800,42750,42750,1011704
2016-04-28,43050,43050,42000,42350,42350,1161933
2016-04-29,41750,41850,41400,41800,41800,714692
2016-05-02,41400,41500,40350,40500,40500,808634
2016-05-03,40550,40700,40200,40450,40450,611120
2016-05-04,39900,40250,39800,40200,40200,966936
2016-05-09,39400,39850,39400,39550,39550,908714
2016-05-10,39400,40200,39400,40200,40200,457059
2016-05-11,40000,40150,39550,39700,39700,609178
2016-05-12,39900,39900,39300,39300,39300,570666
2016-05-13,39200,39650,39200,39650,39650,460716
2016-05-16,39250,39950,39200,39700,39700,519406
2016-05-17,39600,39850,39300,39700,39700,332958
2016-05-18,39300,39600,39000,39400,39400,676539
2016-05-19,39300,40850,39300,40700,40700,1044731
2016-05-20,40300,40450,39500,39550,39550,914915
2016-05-23,39600,39750,39300,39550,39550,399220
2016-05-24,39250,39550,39100,39150,39150,498756
2016-05-25,39550,40200,39400,40200,40200,628036
2016-05-26,40150,40350,39350,39400,39400,528446
2016-05-27,39450,39900,39200,39850,39850,604973
2016-05-30,39500,39800,39300,39400,39400,339965
2016-05-31,39300,39850,39200,39550,39550,1270825
2016-06-01,39100,39500,39100,39100,39100,785368
2016-06-02,39000,39100,38750,38800,38800,684665
2016-06-03,38750,39150,38750,38800,38800,696926
2016-06-07,39100,39600,38600,39600,39600,989863
2016-06-08,39150,40300,39150,40300,40300,904534
2016-06-09,40250,40800,39900,40100,40100,1254498
2016-06-10,39700,40150,39500,39550,39550,862665
2016-06-13,39150,39450,38800,39400,39400,1080761
2016-06-14,39150,39200,38450,38450,38450,880773
2016-06-15,38250,38400,37450,37700,37700,1057891
2016-06-16,38000,38250,37500,37800,37800,578892
2016-06-17,38100,38100,37650,37800,37800,533940
2016-06-20,38550,38750,38000,38650,38650,761936
2016-06-21,38450,38600,38050,38400,38400,422564
2016-06-22,38450,38850,38250,38700,38700,559983
2016-06-23,39000,39050,38650,38800,38800,726718
2016-06-24,39100,39200,36900,37050,37050,1410049
2016-06-27,37350,37650,36600,37200,37200,1121351
2016-06-28,36400,37400,36350,37300,37300,993049
2016-06-29,37550,37850,37150,37450,37450,770879
2016-06-30,37950,38250,37500,38000,38000,757969
2016-07-01,37150,38400,37150,38300,38300,719641
2016-07-04,38350,38400,37800,38050,38050,534322
2016-07-05,37950,38450,37750,37900,37900,386030
2016-07-06,37700,38100,37250,37300,37300,719469
2016-07-07,37550,37850,37500,37500,37500,449697
2016-07-08,37200,37500,36750,37500,37500,508186
2016-07-11,37950,37950,37550,37800,37800,487545
2016-07-12,37850,38350,37800,38300,38300,618648
2016-07-13,38300,38600,38100,38550,38550,679910
